,user,item,rating,timestamp
37154,249,90522,3.0,1347887015
23072,156,7107,3.5,1106881858
88120,567,145839,1.5,1525288886
15382,100,1777,4.5,1100184536
28266,195,4448,4.0,1008558215
89788,581,109487,4.5,1447007301
94739,599,73321,2.5,1498516871
97879,606,3306,4.0,1171501158
17989,113,543,2.0,980051922
22258,149,1372,1.0,902084966
28146,195,1370,3.0,974709477
1285,11,529,5.0,902155043
9158,63,10,3.0,1443201199
54991,365,8644,3.0,1488332548
59884,387,4915,2.0,1150877283
47743,308,858,1.5,1421373875
43015,288,6947,4.0,1084283513
65304,419,231,3.0,1350347590
80470,509,2700,3.5,1436101785
84095,535,2482,3.0,939029864
84867,551,33679,4.0,1504925952
82495,524,86,3.0,852404550
22708,156,300,3.5,1106854847
63940,414,5419,4.0,1035308879
64078,414,6155,2.0,1075128982
89740,580,48516,4.5,1167790234
77246,483,165,4.5,1226359677
43374,290,2372,2.0,974937663
97104,604,300,3.0,832080799
49012,318,337,4.0,1256504684
86575,560,143859,3.5,1469647718
24933,177,337,2.5,1435890667
82427,523,4973,5.0,1503125880
82078,520,2916,5.0,1326609420
51618,332,86332,3.5,1352673175
52980,349,10,4.0,834750699
80614,509,33779,4.0,1435993139
80613,509,33679,2.5,1435993579
88679,573,6,4.5,1248842019
95585,600,3461,2.0,1237759594
58095,380,188301,4.0,1534123382
58514,381,53894,5.0,1187320063
54399,357,5464,4.0,1348610439
47296,307,4885,2.0,1186257512
2934,19,3591,2.0,965706415
16212,104,95449,2.5,1416241957
53425,352,91485,2.5,1493675208
46265,305,36529,5.0,1460222173
16015,104,1580,3.0,1048586389
49189,318,3300,3.5,1413054581
5496,39,1258,5.0,974787836
14742,93,362,4.0,942946445
27651,187,3627,5.0,1161954605
31353,217,2567,2.0,955944401
5950,42,459,3.0,996220584
11041,68,5110,1.0,1233376617
93031,599,1213,4.0,1498500397
93973,599,5004,3.5,1519237412
5890,42,135,3.0,996256102
11865,73,44193,4.5,1464196920
72622,469,1299,4.0,965662034
76497,480,2355,3.0,1179161045
52405,340,648,4.0,848666212
66051,425,2353,3.5,1085490697
51261,331,7153,4.5,1537157647
59666,387,2804,4.0,1095040713
29144,200,5952,4.5,1229886220
23718,162,272,5.0,836511416
78795,489,3146,0.5,1333297099
2655,19,2044,3.0,965708132
65509,420,3354,3.0,1218039644
4778,29,953,5.0,1307906372
12932,82,6586,3.5,1084466393
89729,580,44974,3.0,1167790491
63235,414,2795,3.0,961595606
5173,33,2396,4.0,939647444
1937,18,2683,2.5,1455231399
16184,104,56171,4.0,1199053741
53495,353,6,4.0,831939947
48910,317,55276,4.0,1430517276
81750,517,4148,1.0,1487953636
26610,182,3272,4.0,1055154152
28035,193,307,3.5,1436558775
68574,446,648,4.0,843839504
21357,140,3098,4.0,993208220
3037,20,1947,5.0,1054147380
35435,239,2763,4.5,1221866498
39025,268,2915,3.0,940183286
56253,372,1033,2.0,874416661
93238,599,1866,0.5,1498502786
8760,61,555,4.5,1145532694
52228,339,55765,5.0,1460183203
56672,377,748,3.5,1340345459
42028,287,2346,2.5,1110230260
7409,50,174737,3.0,1514240504
80882,510,1391,0.5,1141159063
27837,188,3469,5.0,962559652
29132,200,5225,4.0,1229877425
1381,13,3952,3.0,987895651
60485,391,991,4.0,1031030749
82963,525,54190,4.0,1476478452
81761,517,4677,2.0,1487956062
14199,91,433,2.0,1112717219
70557,450,70,2.0,974705218
14556,91,4027,4.0,1112713755
44954,298,7173,2.0,1447598814
13571,89,945,4.0,1520408345
78866,489,4361,3.5,1332704615
46583,305,134368,3.5,1460134222
64173,414,6624,2.0,1095466422
38178,261,112138,4.0,1404881144
59615,387,2404,2.0,1202222882
25471,177,25797,3.5,1435539019
80891,510,2000,3.0,1141158988
43137,288,48696,4.0,1188915341
62810,414,1387,4.0,961515597
21099,140,146,3.0,1032259081
44415,295,1488,5.0,1320064590
95800,600,27611,1.0,1237712756
92079,596,106072,3.0,1535709902
62499,414,464,2.0,961516204
57148,380,2053,3.0,1494035965
46048,305,1270,5.0,1460135786
17556,111,49286,4.5,1516141360
72134,464,8360,3.0,1275549437
12147,74,26578,4.0,1207501220
20615,136,10,5.0,832449222
67663,438,719,3.0,1105667200
92069,596,97913,4.0,1535826920
1243,10,105211,2.5,1455399232
3369,21,5418,4.0,1412967834
35601,240,161,4.0,849122194
81862,517,65685,4.0,1487956067
87493,563,97921,3.5,1439933370
87102,562,539,4.5,1368896612
23121,158,6502,4.0,1290765080
51650,333,3755,3.0,965671624
4117,27,1287,5.0,965149756
94175,599,6731,1.5,1498504932
44191,294,2010,3.0,966594786
40859,275,3578,4.0,1049077746
9328,63,6539,4.0,1443200039
45654,302,141,5.0,854472021
59551,387,2011,2.0,1095040641
72619,469,1288,4.0,965336980
50971,330,253,4.5,1285905179
34139,232,5378,4.0,1218164796
91722,594,8643,5.0,1108975896
17071,108,5502,2.0,1042839211
30535,213,1954,4.5,1316197164
65928,425,431,3.5,1085491136
62709,414,1136,5.0,961595286
57071,380,1391,4.0,1493667550
78221,484,88163,4.0,1342297660
52313,339,91658,5.0,1460518991
82149,520,34048,5.0,1326682064
43763,292,26322,3.0,1323631597
94871,599,95165,4.0,1519132319
98324,606,27178,4.0,1291933153
63922,414,5347,2.0,1047266264
9132,62,164179,4.0,1521489143
80201,504,3897,4.0,1072065900
12900,82,5507,3.5,1084464070
32196,220,7164,1.0,1230751066
85513,555,1614,4.0,978747005
98091,606,5666,2.5,1173442414
100515,610,88125,4.5,1493846733
97141,604,724,3.0,832080735
14983,95,4878,4.0,1105401219
36846,249,43936,3.0,1346752584
60621,391,2248,4.0,1030828021
38851,267,541,5.0,959807483
28850,199,5349,3.0,1023592667
94778,599,81562,4.0,1498499688
27655,187,3996,3.0,1161850238
17543,111,46970,5.0,1516141334
95962,601,174055,4.0,1521397739
85407,555,1020,3.0,978746793
77394,483,1552,2.5,1215895309
39769,274,3355,2.0,1171829572
50675,328,50,4.0,1494206971
37622,254,4995,4.0,1180446548
75268,475,7254,4.0,1498030411
64713,414,60397,2.0,1273977815
30968,217,464,3.0,955941587
94896,599,97752,3.0,1498523028
87504,563,108190,3.5,1441844916
44386,294,3763,3.0,966597595
48037,312,480,3.0,1043175580
92539,597,2683,5.0,940361972
41759,284,231,4.0,832695208
23010,156,3492,4.0,953534636
21259,140,1615,3.0,949666912
13024,83,5291,4.0,1332839904
10233,66,4581,4.0,1113189936
11191,68,8879,2.0,1275958114
33744,230,277,1.0,1196304123
6194,42,3082,5.0,996214009
46142,305,3751,4.0,1518198034
31712,219,2502,4.0,1194686054
91914,596,5254,3.0,1535712077
21152,140,569,3.0,949666667
80660,509,51662,3.5,1435992602
38860,267,1197,5.0,959807660
94112,599,6185,2.5,1498516018
87255,562,7147,4.0,1368895092
34995,234,1495,2.0,1004408829
95964,601,177765,4.5,1521397621
27000,182,6620,4.0,1116756249
45433,298,122900,3.0,1450441424
73700,474,2116,2.0,1014924446
97199,605,1680,3.5,1277094785
47255,307,4317,1.0,1186173806
43245,290,905,5.0,975030622
64912,414,117529,3.5,1525562381
19287,125,4246,2.5,1474289799
70342,448,128520,3.0,1450210315
53435,352,96079,4.0,1493674295
34082,232,4270,2.5,1218169547
47055,307,2163,2.5,1186085404
63555,414,3969,4.0,990716056
75366,476,153,3.0,835021342
97120,604,410,4.0,832079938
40545,274,77455,3.5,1293657877
81738,517,3675,4.5,1487957505
44534,297,2952,4.0,900872213
49889,319,111759,3.5,1461352122
39848,274,3984,3.0,1186730528
26792,182,4396,2.0,1055150946
94426,599,27420,2.0,1498531667
97497,606,909,4.0,1171362987
75313,475,71530,5.0,1498031457
46181,305,5299,4.0,1460136554
97062,604,105,2.0,832080193
18418,117,329,3.0,844162793
18818,121,454,3.0,847655996
44666,298,2134,3.0,1449757426
81143,514,1265,4.0,1533948808
59986,387,6620,2.5,1208707032
58361,381,5816,4.0,1164876974
57147,380,2052,3.0,1508170381
41249,280,104,3.0,1348532384
50175,323,115569,4.0,1422640825
10677,68,1961,2.5,1158531027
58400,381,7163,2.5,1168666178
26576,182,3052,2.5,1054784162
29605,202,2022,3.0,975015080
48834,317,1466,5.0,1430517250
49713,318,94777,3.5,1361571823
72273,465,3699,4.0,959895724
1969,18,4383,4.0,1486846015
39612,274,2236,3.5,1172007683
29609,202,2100,4.0,974924087
51834,335,2770,1.0,1261541341
68974,448,2094,3.0,1019133056
46050,305,1276,3.5,1463788911
32559,221,25773,4.0,1121365551
21455,140,4265,2.0,1005326490
41016,276,1270,5.0,858351060
12150,74,30707,4.0,1207502554
91307,592,44,3.0,837350308
79700,495,80489,5.0,1458635668
89172,577,2194,4.0,945967317
98645,607,3363,5.0,963079372
46315,305,54997,3.5,1520520727
97615,606,1354,4.0,1171362232
72401,467,466,1.0,919672412
82521,524,349,5.0,851608875
46693,306,115617,4.0,1518380216
54692,361,3082,4.0,1204046309
36045,246,4848,5.0,1354124923
16123,104,6188,2.0,1299097827
50550,326,41997,4.5,1324236075
26854,182,4993,3.0,1054780153
23885,166,588,5.0,1190827475
73364,474,1041,4.5,1165539921
96749,603,2840,1.0,953926303
33704,229,356,4.0,836942064
83228,527,1376,4.0,1033175078
11757,71,1101,5.0,864739360
58606,382,1265,5.0,1515160899
91591,594,1707,4.0,1138587710
58930,384,2699,2.0,996440816
25195,177,2671,3.5,1435534500
70137,448,102819,3.0,1490443736
68740,448,543,4.0,1019127814
12029,74,858,5.0,1207501497
95565,600,3160,3.5,1237742428
56813,378,7143,3.5,1445347057
47710,308,6,1.0,1421374400
7324,50,96606,2.5,1514239851
9351,63,30810,2.5,1443200208
20014,132,1258,4.0,1157919831
50163,323,109487,3.5,1422640788
76337,480,788,2.5,1179178104
861,6,986,4.0,845556475
62593,414,742,1.0,961682383
20734,137,318,3.5,1204859137
13065,83,68954,4.5,1332840492
94982,599,117630,1.0,1519373031
42788,288,3507,3.5,1079984124
27676,187,5349,2.0,1161863812
28125,195,1041,4.0,974709608
76571,480,3189,3.5,1179164162
9312,63,5418,4.0,1443200560
89209,577,3066,4.0,945966190
85063,552,3361,3.0,1112151379
86243,560,3489,3.5,1469649276
46216,305,7143,4.5,1524488097
68442,445,1244,3.5,1454622115
99383,608,6595,4.0,1189471107
28318,197,924,4.0,947462579
94795,599,84414,3.5,1498539853
100357,610,64030,2.0,1493846945
28138,195,1249,4.0,974705726
93334,599,2174,3.5,1498501042
80703,509,65193,3.0,1435998310
60464,391,627,5.0,1030944287
29781,203,31,3.5,1390094511
1716,17,1270,4.5,1305696846
89977,584,586,4.0,834988150
42386,288,1584,4.0,975692044
9186,63,589,4.0,1443199783
35126,235,186,3.0,841422557
59215,386,457,3.0,842610204
79019,489,45447,3.5,1334587891
70084,448,97923,3.5,1388565429
15964,104,515,3.0,1098565936
50889,328,73017,3.0,1494207191
93462,599,2605,2.0,1519174197
55095,365,101112,2.0,1488333361
48864,317,4022,4.0,1430364911
38731,266,1206,5.0,944981086
6532,45,474,5.0,1091306076
51962,337,802,5.0,860255866
1782,18,104,2.5,1455748792
42075,287,4979,5.0,1110231544
96283,603,899,4.0,953926507
23031,156,4349,3.0,1106854182
69192,448,3401,2.0,1019125648
45710,303,2683,3.0,1053302756
84764,549,589,3.0,1464282651
22343,151,828,2.0,855948083
2467,19,1057,3.0,965706795
14725,93,60,4.0,942946445
76525,480,2699,1.5,1179178030
26955,182,5999,2.5,1066666938
65713,422,4835,4.0,1004470004
11751,71,802,5.0,864738036
32074,220,380,4.5,1230055682
67965,438,5292,3.0,1105668693
96856,603,3253,1.0,1002403496
24988,177,903,4.0,1435534407
83594,534,260,4.5,1459787998
69832,448,71530,1.5,1319885998
32875,223,2683,3.0,1226210046
57721,380,46530,3.0,1494696123
29663,202,2628,4.0,974923318
77721,483,26444,4.5,1311339381
88350,570,2571,4.5,1181477188
32197,220,7438,4.0,1230061392
72824,469,2949,3.0,965333750
38925,268,1047,4.0,940266842
82473,523,106782,5.0,1503126153
97539,606,1101,2.5,1228165028
36713,249,5956,4.5,1347318417
87100,562,527,4.5,1368892205
32310,221,951,4.0,1119984274
14343,91,1394,2.0,1112717643
21389,140,3408,3.0,1004036158
40174,274,8807,3.5,1171759737
7013,47,72641,4.0,1496205469
41656,282,30749,4.0,1378497633
48111,312,1674,4.0,1043177517
58057,380,160438,3.0,1508200574
58405,381,8360,3.5,1168663103
72858,469,3244,5.0,965425742
83937,534,82461,3.5,1459787997
21460,140,4322,4.0,993208204
45219,298,71135,2.0,1476642695
54736,361,49272,4.0,1204048367
52009,339,1,4.0,1460183470
3591,21,110553,3.0,1468113465
66838,432,1092,3.5,1315243626
78151,484,7173,4.0,1342365837
7187,50,2925,3.5,1518168145
87651,564,104374,4.0,1478452231
31377,217,2752,3.0,955935493
81027,512,364,4.0,841449359
59423,387,1232,3.0,1177225562
42190,288,588,4.0,978469358
76341,480,880,3.5,1179159617
92438,597,2105,3.0,941730273
87555,564,6155,3.0,1478451840
53564,353,420,1.0,831939775
46749,307,62,3.0,1186161410
36165,246,91542,4.5,1354125510
7021,47,88405,1.0,1496210193
55454,368,438,2.0,975830312
41505,282,1208,4.5,1378490160
52195,339,41569,3.5,1460185292
45133,298,56801,2.0,1453033062
65295,418,140174,4.5,1461865604
98749,608,410,2.5,1117504365
60801,392,2628,2.0,1027524145
55256,367,1282,2.0,997811354
56475,374,329,3.0,849089125
80779,509,93988,4.5,1435993045
19826,130,161,4.0,832589610
12362,76,56174,2.0,1439167954
80839,509,136840,3.5,1435998963
13087,84,36,5.0,857653289
19441,125,93510,4.0,1474570525
89978,584,587,5.0,834988132
42583,288,2416,3.0,978559784
3681,22,3006,4.0,1268726047
22442,153,858,1.0,1525548217
45844,304,1240,5.0,891173487
11126,68,6879,3.5,1158535181
41408,280,67087,4.0,1348433958
37438,250,2770,0.5,1121217543
42461,288,2021,3.0,975691904
28591,199,293,3.5,1105715925
65248,418,4878,5.0,1461866001
78937,489,6365,1.5,1333101790
52964,348,4226,5.0,1378850294
38613,265,2474,3.0,965319070
76074,479,858,4.0,1039367658
20864,137,26084,4.0,1204859960
93424,599,2450,2.0,1498509676
92361,597,1544,3.0,941729862
53681,354,2115,3.5,1200870626
21395,140,3513,3.0,1004036158
35691,240,592,3.0,849122058
27774,187,41569,4.0,1161863959
15449,101,233,4.0,968440983
3797,23,750,3.0,1107164374
1766,17,77455,3.5,1307262449
95380,600,1967,5.0,1237763348
22155,147,186,1.5,1203267726
92252,597,996,2.0,941730312
7960,54,592,3.0,830247106
43099,288,37729,3.5,1144089945
97362,605,76175,2.5,1277176136
73657,474,2010,3.5,1103640167
82058,520,2375,4.0,1326611168
24117,167,1527,5.0,1154719029
1279,11,457,5.0,902154316
4324,28,1704,3.0,1235806527
39970,274,5254,3.0,1171758780
77561,483,3471,2.5,1327277229
62029,411,151,4.0,835532370
59211,386,383,4.0,842613956
67700,438,1431,3.0,1105762906
44324,294,3043,1.0,966596804
63831,414,4985,1.0,1008691553
69031,448,2408,2.0,1019124094
91104,590,7056,4.0,1266473652
93848,599,4333,1.5,1498504574
53928,356,2353,3.0,1229143513
84052,534,112623,1.5,1459787998
84998,552,2161,1.5,1111473200
15462,101,2433,3.0,968440895
47409,307,6548,3.0,1186085765
15580,103,110,4.5,1431957016
4051,26,349,3.0,836950286
13161,84,371,3.0,858772111
68833,448,1210,5.0,1019123866
8252,57,1376,4.0,965798172
41220,279,112556,4.0,1506394792
55558,368,1375,3.0,975829427
12171,74,48698,5.0,1207499649
40632,275,909,5.0,1049078169
82942,525,45722,2.0,1476479883
13782,89,61323,2.5,1520408804
75946,477,51255,4.5,1200940673
92217,597,493,5.0,940421094
1843,18,1020,3.5,1456955800
80175,504,708,4.0,1064450530
70506,448,161918,1.5,1472929873
25540,177,45720,3.5,1435533316
16673,105,66371,3.5,1446572223
2786,19,2699,3.0,965703915
51798,334,60397,2.5,1232304761
61212,401,2291,3.5,1514347443
48474,313,2858,4.0,1030557320
67235,434,5225,5.0,1270604988
86911,561,8644,2.5,1491091285
66574,428,4223,3.0,1111623489
52665,345,969,4.5,1342827857
26068,181,502,2.0,845470780
38191,262,85,3.0,840306620
58767,382,61132,5.0,1515161977
70930,453,1488,3.0,972622055
96701,603,2609,4.0,953927272
68554,446,497,4.0,843839575
62828,414,1457,2.0,961439226
7313,50,90746,2.5,1514239373
89949,584,317,4.0,834987730
75790,477,5069,4.0,1200945701
4750,28,65982,3.0,1277002092
70890,453,608,4.0,972622467
60989,395,368,4.0,841504018
60779,391,5325,4.0,1030824826
37038,249,73929,3.0,1430483031
51607,332,78499,4.0,1352673722
65264,418,59369,0.5,1461868109
46658,306,71535,2.5,1518380938
37704,255,2542,3.0,1005717199
91982,596,40815,3.5,1535708394
61231,401,30793,3.0,1514347062
23921,166,1500,5.0,1188774658
47403,307,6425,1.0,1186258652
69359,448,4526,2.0,1019133189
58502,381,50912,2.0,1197247442
80760,509,87485,2.0,1435997382
11158,68,7451,3.5,1268849041
61158,400,50,5.0,1498870285
35884,244,736,2.0,975093513
35419,239,2329,5.0,1221158984
98769,608,520,2.5,1117491622
64066,414,6022,4.0,1045422454
61901,410,1248,4.0,990909227
53652,354,1569,4.0,1200953483
74820,474,7619,4.0,1086016648
99919,610,5577,4.0,1493847271
100226,610,51077,2.0,1493846204
5785,41,35836,4.0,1458940071
67043,432,81417,4.0,1316391337
53205,352,527,5.0,1493931921
65201,417,122904,4.0,1529283969
55221,367,486,4.0,997813431
79764,495,148626,5.0,1458634623
60717,391,3698,3.0,1032647788
43565,292,1291,4.5,1265680458
22973,156,3028,3.0,946800329
85179,553,7457,3.5,1219556862
5561,40,34,5.0,832059080
63370,414,3262,3.0,961518428
28453,198,1961,5.0,1034134690
45667,302,707,4.0,854472219
71867,462,26131,5.0,1121922633
63783,414,4822,2.0,1073315023
69015,448,2372,2.0,1019563833
12293,76,1136,5.0,1439166982
11350,68,53993,2.5,1269123693
38594,265,2094,3.0,965315177
97283,605,8666,2.0,1277176988
87336,563,1035,5.0,1439932577
41087,279,1101,4.0,1506395346
48904,317,44555,4.0,1430517214
97920,606,3676,3.5,1171759142
31886,219,6879,3.0,1194740384
26799,182,4545,4.0,1055152175
24834,174,592,5.0,848486904
75629,477,2082,3.5,1201160075
75914,477,33493,4.0,1200940139
85584,555,2146,3.0,978822601
55350,367,3798,5.0,997813923
3598,21,111844,3.5,1403460002
71881,462,34048,1.5,1408390468
60920,393,85414,3.0,1430506592
20157,132,5349,3.0,1157921227
72696,469,1968,5.0,965425565
1295,11,1358,4.0,902155136
11856,73,8961,4.0,1464196975
28883,199,7063,4.0,1401308873
49983,322,296,5.0,1217676115
34457,232,40819,4.0,1160773826
8619,58,708,5.0,847719464
47510,307,8947,2.0,1186173303
3139,20,4232,0.5,1054037511
57728,380,48043,3.0,1494696158
77443,483,2054,2.5,1178358465
24587,169,8644,2.5,1092373271
64418,414,33838,3.5,1216148964
16709,105,79132,5.0,1446571569
55369,367,4053,3.0,997814246
80893,510,2174,3.0,1141158751
43091,288,34437,3.0,1185800020
25340,177,5419,2.5,1435525414
89449,580,1704,4.5,1167673423
86630,561,648,3.0,1491091275
61221,401,5444,4.0,1510449308
79744,495,116823,4.5,1458635958
60207,387,45499,2.0,1197340899
57165,380,2161,4.0,1494803715
66446,428,1380,2.0,1111524530
49822,318,140162,4.5,1450717949
9700,64,2916,3.0,1161520927
71994,462,183317,4.5,1515194979
67357,436,8,3.0,833530760
79835,497,86781,5.0,1429127341
43815,292,68358,4.0,1262376359
99634,610,1270,5.0,1479542897
2972,19,3825,3.0,965702777
48144,312,2571,3.0,1043176620
10690,68,2012,1.0,1158531786
6105,42,2169,2.0,996256228
30945,217,368,3.0,955940827
43527,292,590,3.0,1265680359
13396,85,1696,2.0,889467210
15039,95,8636,4.5,1105401213
24637,170,597,4.0,840381092
80432,509,1588,3.5,1436000408
35103,234,4241,3.0,1004409540
13554,89,357,2.5,1520408453
2971,19,3809,3.0,965706415
100668,610,107997,3.0,1493848731
73931,474,2944,3.5,1081177608
66025,425,1747,3.0,1085490812
76496,480,2353,2.5,1179178120
49266,318,5378,3.0,1256504248
72419,467,2493,4.0,919670753
29587,202,1792,3.0,974919186
51471,332,2732,4.0,1352674272
63140,414,2453,2.0,991144833
41139,279,8376,5.0,1506395911
51750,334,7293,4.0,1225477809
80911,510,3160,2.5,1141158918
19237,125,337,5.0,1474294944
3852,23,2686,4.0,1107164093
31556,219,316,2.5,1200977858
65392,419,6365,4.0,1367706592
20596,135,4085,4.0,1009694025
76114,479,2125,4.0,1039367561
18291,116,1035,5.0,1337200404
6693,45,2324,5.0,1007483928
48123,312,1997,5.0,1043175985
66061,425,2628,3.0,1085477571
29785,203,333,1.0,1390094483
53410,352,79695,2.5,1493674736
95214,600,628,3.5,1237851357
36997,249,67734,2.5,1346753671
33343,226,4018,1.5,1160004374
91212,590,59315,3.5,1266472391
55069,365,88163,2.5,1488594759
67063,433,527,2.5,1506823854
45181,298,64231,2.5,1479057502
6185,42,2959,3.0,996217838
19576,125,166492,2.5,1481374463
59310,387,593,4.0,1094876941
40593,275,246,5.0,1049078254
79943,500,1282,5.0,1005528236
18879,122,1237,5.0,1461562724
8379,57,2470,3.0,965798397
70591,450,3510,5.0,974705093
8523,58,48,3.0,847719035
98537,607,1207,4.0,963079328
28846,199,5060,5.0,946523653
59003,385,305,3.0,834693629
66339,427,5420,1.5,1053070371
20882,138,2707,0.5,1222676033
45580,301,1961,4.5,1211377624
59133,385,1272,5.0,865026336
60316,389,780,5.0,857934174
84728,547,2859,3.0,942723549
86013,559,185,3.0,845475896
6184,42,2918,4.0,996258118
29710,202,3072,3.0,974924037
9,1,157,5.0,964984100
29497,202,1198,5.0,974918419
14338,91,1380,2.0,1112713666
52802,346,3363,3.5,1094646994
30011,209,1291,5.0,1524607726
75167,474,49666,3.0,1201832959
64703,414,59369,3.5,1283877039
10753,68,2409,3.0,1269122216
53480,352,122904,2.5,1493674280
36898,249,51412,3.5,1415415853
1219,10,81845,5.0,1455302591
4340,28,2060,1.5,1242290877
56970,380,661,3.0,1494803683
32300,221,908,5.0,1118246696
32664,222,2028,3.0,1391350133
59342,387,912,5.0,1094876530
37505,252,166528,3.5,1498284126
6680,45,2096,4.0,950726215
51727,334,4720,3.5,1237060570
96877,603,3363,4.0,953926816
54994,365,8961,2.0,1488332445
23299,160,596,4.0,971619022
49988,322,500,3.0,1217676280
42623,288,2571,3.0,975692000
68087,438,7192,3.0,1105763796
70178,448,105954,3.0,1420150263
15096,96,2294,5.0,964773978
52729,346,357,4.5,1172693221
71395,458,480,5.0,845651700
31365,217,2643,3.0,955941703
17771,111,118930,4.5,1517441102
2662,19,2065,2.0,965706045
53908,356,1682,3.0,1229143455
98353,606,31973,3.5,1173381088
54952,365,4447,3.5,1488332591
74314,474,4608,2.0,1046896034
81603,517,1015,3.5,1487956747
23770,164,1097,5.0,999707976
17834,111,158813,2.5,1516153857
11837,73,4995,4.0,1464196972
97843,606,3010,4.0,1171737820
99225,608,4034,4.5,1189471092
72921,470,5,3.0,849370453
88608,572,1569,4.0,946486946
94502,599,36850,3.0,1498521380
55334,367,3591,4.0,997812575
42044,287,2918,3.0,1110230381
37969,259,5945,5.0,1146845453
45840,304,1207,5.0,891173884
3184,20,5254,3.0,1054147243
29481,202,1127,5.0,974918657
76400,480,1285,3.5,1179162165
32987,225,1197,4.0,949111248
57044,380,1258,4.0,1493420038
68287,441,2571,5.0,1449070470
72051,464,364,2.5,1287399372
29503,202,1206,4.0,974925048
31789,219,3979,1.5,1195944840
81339,514,5337,2.5,1533873663
52477,342,2355,4.0,1042821962
46492,305,96079,3.5,1460303280
55036,365,68954,3.0,1488333570
55678,368,2373,2.0,975829889
6077,42,1810,3.0,996220026
92907,599,737,1.5,1519238347
38165,261,8914,5.0,1404881650
79846,498,10,3.0,839197307
63392,414,3361,4.0,961595525
70734,452,1876,4.0,1019584677
85562,555,2016,3.0,978748797
8098,57,485,3.0,965797759
2760,19,2518,2.0,965706728
14340,91,1387,5.0,1112713407
5869,41,135887,3.0,1458943698
53600,354,357,4.0,1200870537
98515,607,592,3.0,963078983
52538,343,1203,4.5,1202060847
3791,23,334,4.0,1107164085
88924,573,60069,4.5,1248841824
76975,480,38038,3.5,1179163380
82893,525,8376,4.0,1476478720
73100,474,17,5.0,974668666
83963,534,90522,3.5,1459787996
42807,288,3639,3.5,1079984612
21475,140,4677,4.0,1021898818
77512,483,2762,3.5,1178292994
77716,483,8961,4.0,1178213548
64762,414,69406,1.5,1261937735
92654,599,57,2.5,1519240604
43703,292,4022,4.0,1015374725
28006,191,608,5.0,829759809
25666,177,70599,3.5,1435837187
21803,141,7438,3.0,1513129995
12905,82,5874,3.0,1084466656
90305,587,1096,5.0,953141925
38717,266,1079,5.0,945669791
95647,600,4380,3.0,1237761596
91012,590,4447,3.0,1258416741
74278,474,4372,3.0,1046809107
70045,448,94953,2.0,1364126046
26771,182,4275,2.0,1055150964
48616,314,177,1.0,834428883
24560,169,6568,4.5,1070250159
25082,177,1367,2.5,1435534881
13138,84,299,5.0,858771796
79591,495,4643,4.0,1458636416
70457,448,151501,1.5,1489778733
30770,216,1230,5.0,975212004
89303,579,2965,2.0,966069266
4782,29,1201,5.0,1307907031
43420,290,3011,4.0,974938303
28424,198,1446,5.0,1034136085
95708,600,5679,3.5,1237715177
54642,360,1711,5.0,884997735
81693,517,2135,3.0,1487956609
11428,68,60684,3.5,1240092511
71193,454,48774,4.0,1279547337
33789,230,1608,2.5,1196305204
47001,307,1799,2.5,1186878668
85198,553,55820,4.0,1219559145
98694,608,150,2.0,1117162618
4559,28,8970,3.0,1236313795
57863,380,79132,5.0,1493420401
830,6,709,5.0,845555249
14244,91,736,2.5,1112711143
64017,414,5688,3.5,1095465787
59075,385,999,3.0,865024006
2171,18,84392,4.5,1459889871
69460,448,5479,2.0,1086082505
68677,448,145,4.0,1019124465
1298,11,1391,1.0,902154685
87120,562,1246,5.0,1368893899
23516,160,2530,1.0,971114422
16253,105,926,4.0,1447574054
12359,76,54503,3.0,1439167919
73983,474,3111,4.0,1094562846
77563,483,3481,3.5,1181495203
23919,166,1377,3.5,1189037883
42258,288,1032,4.0,978469358
23153,159,1721,3.5,1508640335
81915,517,121099,2.5,1492339389
88340,570,1961,3.5,1181477628
89299,579,2687,5.0,958881212
88051,567,112421,4.5,1525283411
68843,448,1240,3.0,1019124194
77428,483,1923,4.5,1178293604
10360,68,1,2.5,1158531426
43693,292,3916,4.0,1140269596
10183,66,3039,4.0,1093747791
62785,414,1303,4.0,991327876
13111,84,181,3.0,860397928
79217,490,81834,3.0,1324376706
5942,42,420,3.0,996215096
9737,64,3481,4.0,1161520665
45681,303,589,5.0,1053303177
19393,125,71057,4.0,1474482104
25596,177,56251,3.5,1435804548
15766,103,4848,5.0,1440773368
68628,447,434,4.0,836960763
6781,45,3481,4.0,959623988
17145,109,356,5.0,841106550
56108,371,3793,4.0,1407692706
34365,232,31221,2.0,1218170624
100813,610,157296,4.0,1493846563
88821,573,4720,4.5,1341797633
53623,354,1035,4.0,1200953203
11065,68,5507,3.0,1158534669
88246,570,316,3.5,1181477202
54679,361,1732,1.5,1204045847
31975,219,45186,4.0,1195334954
18184,115,1240,5.0,959801072
70697,452,1275,5.0,1019580751
61711,408,138036,5.0,1467546645
99881,610,5065,3.0,1493848134
94170,599,6711,5.0,1498533783
2891,19,3370,2.0,965710720
27369,186,1214,4.0,1031073489
76556,480,3020,4.5,1179161703
92882,599,613,2.5,1519343926
15556,102,552,3.0,835877342
50039,322,2692,4.0,1217676727
69128,448,2985,4.5,1164622139
15633,103,1073,4.0,1431957110
2404,19,640,1.0,965712018
1687,17,780,4.0,1305696486
2198,18,98585,3.5,1517686559
38150,261,2723,2.5,1404880876
